session_id,participant_id,conversation_order,condition_code,condition_order,conversation_within_condition,latin_square_sequence,created_at,updated_at,topic_id,variation_id,topic_prompt,topic_preference,style_name,model_size,model_name,personality_context_enabled,status
36bdca91-4d39-47c7-b1cb-3ff536b9d10e,P-4CD2E82E33,10,E,5,2,7,2026-09-15T19:35:06,2026-09-16T07:24:20,T2,C,"A friend suggests ordering Lebanese food, but you are not familiar with the cuisine. How do you respond during the conversation?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
e4d6c7a3-c304-4020-a659-a97b7d909108,P-4CD2E82E33,11,B,6,1,7,2026-09-15T19:35:06,2026-09-16T07:28:24,T2,C,"A friend suggests ordering Lebanese food, but you are not familiar with the cuisine. How do you respond during the conversation?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
bcca6af8-3c67-40a3-abac-aac0c572b96c,P-4CD2E82E33,12,B,6,2,7,2026-09-15T19:35:06,2026-09-16T10:46:15,T2,B,"A friend suggests ordering Chinese food, but you are not familiar with the cuisine. How do you respond during the conversation?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
65d76ca4-8ebb-40d0-9e8b-c3f41270b491,P-4CD2E82E33,13,D,7,1,7,2026-09-15T19:35:06,2026-09-16T10:49:58,T3,B,"You are browsing products on an online marketplace (e.g., Skroutz) and want to place an order. Several shops offer the same product. Two shops have identical ratings but different delivery times. Which shop do you choose, and why?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
de099f82-d307-4c33-ac8a-5943d0c3c9a1,P-4CD2E82E33,14,D,7,2,7,2026-09-15T19:35:06,2026-09-16T10:54:32,T3,C,"You are browsing products on an online marketplace (e.g., Skroutz) and want to place an order. One shop has a slightly lower price, while another has many more customer reviews. Which shop do you choose, and why?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
5adead12-8251-4faf-a951-69355bfbc343,P-4CD2E82E33,15,C,8,1,7,2026-09-15T19:35:06,2026-09-16T10:59:06,T3,C,"You are browsing products on an online marketplace (e.g., Skroutz) and want to place an order. One shop has a slightly lower price, while another has many more customer reviews. Which shop do you choose, and why?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
7f3c7583-8213-41a0-88cf-8e2c883e5ddf,P-4CD2E82E33,16,C,8,2,7,2026-09-15T19:35:06,2026-09-16T11:02:14,T3,B,"You are browsing products on an online marketplace (e.g., Skroutz) and want to place an order. Several shops offer the same product. Two shops have identical ratings but different delivery times. Which shop do you choose, and why?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
7a0c2ad6-24fd-47f9-ae9f-de55f2ffa266,P-624C8AC269,1,F,1,1,6,2026-09-18T09:35:49,2026-09-18T09:44:30,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
a3e89305-af73-490d-85cf-c9dae70e6373,P-624C8AC269,2,F,1,2,6,2026-09-18T09:35:49,2026-09-18T09:49:29,T7,B,You are planning a casual dinner with a few friends. How do you prepare and organize the event?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
c61b1459-2f72-445f-803a-4252f4a16867,P-624C8AC269,3,G,2,1,6,2026-09-18T09:35:49,2026-09-18T09:53:29,T1,C,"You are at a supermarket in Greece, choosing cheese. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
23ded81d-9872-448f-9c47-c3b3523c6c48,P-624C8AC269,4,G,2,2,6,2026-09-18T09:35:49,2026-09-18T09:57:33,T1,B,"You are at a supermarket in Greece, choosing meat. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
1201b00e-25bd-492d-9e34-2e0755776e70,P-624C8AC269,5,E,3,1,6,2026-09-18T09:35:49,2026-09-18T10:04:41,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
bc3b32b6-60dc-4234-ab08-88feb4393114,P-624C8AC269,6,E,3,2,6,2026-09-18T09:35:49,2026-09-18T10:08:32,T7,B,You are planning a casual dinner with a few friends. How do you prepare and organize the event?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
75c72f83-8ee2-4e12-b72a-93d7fc015866,P-624C8AC269,7,H,4,1,6,2026-09-18T09:35:49,2026-09-18T10:12:17,T1,B,"You are at a supermarket in Greece, choosing meat. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
ef3a71bf-0564-4ad1-b72c-4056c22dc40c,P-624C8AC269,8,H,4,2,6,2026-09-18T09:35:49,2026-09-18T10:16:24,T1,C,"You are at a supermarket in Greece, choosing cheese. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
45be5808-a85e-489d-9d83-2fe68dd53b48,P-624C8AC269,9,D,5,1,6,2026-09-18T09:35:49,2026-09-18T14:23:40,T1,B,"You are at a supermarket in Greece, choosing meat. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
fc3d3057-a041-42e9-9d7f-2b8ab4cc4922,P-624C8AC269,10,D,5,2,6,2026-09-18T09:35:49,2026-09-18T14:26:08,T1,C,"You are at a supermarket in Greece, choosing cheese. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
23cc4e14-f65c-4b43-a0d0-bd23fc9a915c,P-624C8AC269,11,A,6,1,6,2026-09-18T09:35:49,2026-09-18T14:30:07,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
4cf19d34-9862-43d1-bcdf-34ec9209199f,P-624C8AC269,12,A,6,2,6,2026-09-18T09:35:49,2026-09-18T14:32:19,T7,B,You are planning a casual dinner with a few friends. How do you prepare and organize the event?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
5ff5a65b-dbc0-4d6c-9ae1-3e4a034b475c,P-624C8AC269,13,C,7,1,6,2026-09-18T09:35:49,2026-09-18T14:34:57,T1,C,"You are at a supermarket in Greece, choosing cheese. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
66a7d66d-d0ab-40d4-b080-eab02c6282ab,P-624C8AC269,14,C,7,2,6,2026-09-18T09:35:49,2026-09-18T14:38:01,T1,B,"You are at a supermarket in Greece, choosing meat. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
1150f561-ab10-47ee-8f5f-9ec58724134e,P-624C8AC269,15,B,8,1,6,2026-09-18T09:35:49,2026-09-18T14:40:44,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
83595cf1-2e12-433b-9889-93c64e9fe0cf,P-624C8AC269,16,B,8,2,6,2026-09-18T09:35:49,2026-09-18T14:42:47,T7,B,You are planning a casual dinner with a few friends. How do you prepare and organize the event?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
6e5fa9a4-cb5e-4892-b97c-6ddebc92f2f5,P-645F09EEB6,1,B,1,1,2,2026-09-20T08:47:43,2026-09-20T08:51:13,T4,A,Think about a typical weekday morning before leaving for work or university. How does that routine usually unfold?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
548d1e21-78b7-44d8-a349-ed05de0948a2,P-645F09EEB6,2,B,1,2,2,2026-09-20T08:47:43,2026-09-20T08:54:00,T4,B,Think about a typical weekday evening after returning from work or university. How do you usually spend that time?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
023b9e7c-a234-4ab9-924f-478ec106cece,P-645F09EEB6,3,C,2,1,2,2026-09-20T08:47:43,2026-09-20T08:57:05,T8,B,You are considering a weekend getaway within Greece. What factors influence your destination choice?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
1d97cfc6-f543-4d9d-9280-c7dbef402a04,P-645F09EEB6,4,C,2,2,2,2026-09-20T08:47:43,2026-09-20T09:00:09,T8,C,You have a few free days and are thinking about visiting a place in Greece you have never been before. How do you choose where to go?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
2c7a151d-0d00-4565-9dbe-727b698d90c6,P-645F09EEB6,5,A,3,1,2,2026-09-20T08:47:43,2026-09-20T09:03:13,T4,B,Think about a typical weekday evening after returning from work or university. How do you usually spend that time?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
b86643fd-606f-4148-95a0-ca6be25a24c6,P-645F09EEB6,6,A,3,2,2,2026-09-20T08:47:43,2026-09-20T09:05:20,T4,A,Think about a typical weekday morning before leaving for work or university. How does that routine usually unfold?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
45d376fe-01ee-4dd6-b017-bdb3bc8131f9,P-645F09EEB6,7,D,4,1,2,2026-09-20T08:47:43,2026-09-20T09:08:05,T8,C,You have a few free days and are thinking about visiting a place in Greece you have never been before. How do you choose where to go?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
43e8331b-f6ef-4d26-af9b-c4d97b3f31b6,P-645F09EEB6,8,D,4,2,2,2026-09-20T08:47:43,2026-09-20T09:10:22,T8,B,You are considering a weekend getaway within Greece. What factors influence your destination choice?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
6175ac2e-de82-4319-9e2e-dd936f3fa7e2,P-645F09EEB6,9,H,5,1,2,2026-09-20T08:47:43,2026-09-20T09:15:10,T8,B,You are considering a weekend getaway within Greece. What factors influence your destination choice?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
c7cd03a1-fb59-4493-8436-e01592992109,P-645F09EEB6,10,H,5,2,2,2026-09-20T08:47:43,2026-09-20T09:21:10,T8,C,You have a few free days and are thinking about visiting a place in Greece you have never been before. How do you choose where to go?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
d66d2043-b814-42d6-a917-c9abe69fb72f,P-645F09EEB6,11,E,6,1,2,2026-09-20T08:47:43,2026-09-20T09:26:37,T4,A,Think about a typical weekday morning before leaving for work or university. How does that routine usually unfold?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
5628afec-a6bb-4f09-bca4-f984be29a72a,P-645F09EEB6,12,E,6,2,2,2026-09-20T08:47:43,2026-09-20T09:31:25,T4,B,Think about a typical weekday evening after returning from work or university. How do you usually spend that time?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
298fee82-c163-4f00-b23d-d248bcfd9829,P-645F09EEB6,13,G,7,1,2,2026-09-20T08:47:43,2026-09-20T09:37:00,T8,B,You are considering a weekend getaway within Greece. What factors influence your destination choice?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
e2f03c9c-d0bf-46b4-bf19-305b03ced3c1,P-645F09EEB6,14,G,7,2,2,2026-09-20T08:47:43,2026-09-20T09:41:44,T8,C,You have a few free days and are thinking about visiting a place in Greece you have never been before. How do you choose where to go?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
63ac8a11-3528-47af-82dc-2a685652b3eb,P-645F09EEB6,15,F,8,1,2,2026-09-20T08:47:43,2026-09-20T09:46:26,T4,A,Think about a typical weekday morning before leaving for work or university. How does that routine usually unfold?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
39c957b2-5cb4-4ef5-b31f-bb4694122c52,P-645F09EEB6,16,F,8,2,2,2026-09-20T08:47:43,2026-09-20T09:51:25,T4,B,Think about a typical weekday evening after returning from work or university. How do you usually spend that time?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
f84272e1-c0d3-499d-bf1d-f2f1da8d1e7f,P-6742519DE7,1,E,1,1,5,2026-09-15T16:44:05,2026-09-15T16:48:45,T5,A,"After a long and tiring day, you return home with no immediate obligations. How do you usually spend that time?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
45295ffb-ae04-409e-8d62-e6a64838f976,P-6742519DE7,2,E,1,2,5,2026-09-15T16:44:05,2026-09-15T16:51:40,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
8d7ed40e-1979-45b8-80bd-302158779af9,P-6742519DE7,3,F,2,1,5,2026-09-15T16:44:05,2026-09-15T16:55:17,T5,A,"After a long and tiring day, you return home with no immediate obligations. How do you usually spend that time?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
179b7d88-6000-456b-a44a-7a207257f289,P-6742519DE7,4,F,2,2,5,2026-09-15T16:44:05,2026-09-15T16:58:35,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
d79fb43d-180a-4814-ab3e-e7a52a2781e9,P-6742519DE7,5,D,3,1,5,2026-09-15T16:44:05,2026-09-15T17:02:01,T4,C,Think about a typical weekday lunch break. How do you usually spend it?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
635de3aa-ff33-4415-8ad9-9b1ae5317ea1,P-6742519DE7,6,D,3,2,5,2026-09-15T16:44:05,2026-09-15T17:05:14,T4,A,Think about a typical weekday morning before leaving for work or university. How does that routine usually unfold?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
fd527194-41dc-4ee8-8d1b-2c28ea819241,P-6742519DE7,7,G,4,1,5,2026-09-15T16:44:05,2026-09-15T17:07:06,T4,A,Think about a typical weekday morning before leaving for work or university. How does that routine usually unfold?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
ec43fe83-dbfd-4a6f-a7f7-d5e372bf5723,P-6742519DE7,8,G,4,2,5,2026-09-15T16:44:05,2026-09-15T17:10:23,T4,C,Think about a typical weekday lunch break. How do you usually spend it?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
89a79690-e139-422c-9c42-31dfdf72c2e7,P-6742519DE7,9,C,5,1,5,2026-09-15T16:44:05,2026-09-15T17:13:19,T4,A,Think about a typical weekday morning before leaving for work or university. How does that routine usually unfold?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
bd14f0de-e6ca-4bc8-8290-60c1f0c2bb90,P-6742519DE7,10,C,5,2,5,2026-09-15T16:44:05,2026-09-15T17:15:35,T4,C,Think about a typical weekday lunch break. How do you usually spend it?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
3cc10850-f5c8-4d2e-9214-aa63265ae14f,P-6742519DE7,11,H,6,1,5,2026-09-15T16:44:05,2026-09-15T17:18:22,T4,A,Think about a typical weekday morning before leaving for work or university. How does that routine usually unfold?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
011493d9-44f8-4c3a-9d1c-e7a2e66bd0dc,P-6742519DE7,12,H,6,2,5,2026-09-15T16:44:05,2026-09-15T17:21:25,T4,C,Think about a typical weekday lunch break. How do you usually spend it?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
fb911c90-395a-416c-935c-fec6213d9fe9,P-6742519DE7,13,B,7,1,5,2026-09-15T16:44:05,2026-09-15T18:02:39,T5,A,"After a long and tiring day, you return home with no immediate obligations. How do you usually spend that time?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
10cd0746-d871-4865-a5c6-9dd9c3d27488,P-6742519DE7,14,B,7,2,5,2026-09-15T16:44:05,2026-09-15T18:06:24,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
8b7f1394-68dc-453f-8928-6bfefcc9fba6,P-6742519DE7,15,A,8,1,5,2026-09-15T16:44:05,2026-09-15T18:10:27,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
d8659984-20ca-416a-b100-c5b96bd2b661,P-6742519DE7,16,A,8,2,5,2026-09-15T16:44:05,2026-09-15T18:13:31,T5,A,"After a long and tiring day, you return home with no immediate obligations. How do you usually spend that time?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
1c1dfe47-a9f4-4bc0-916f-ab2b4e820e03,P-6EEA879104,1,D,1,1,4,2026-09-15T09:30:10,2026-09-15T10:00:45,T7,C,You are organizing a small birthday celebration at home. How do you make sure everything is ready?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9,P-6EEA879104,2,D,1,2,4,2026-09-15T09:30:10,2026-09-15T10:06:31,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
e117be13-b157-41fb-b968-3c10484b01e5,P-6EEA879104,3,E,2,1,4,2026-09-15T09:30:10,2026-09-15T10:14:17,T5,B,"After completing a demanding task or exam, you finally have some free time. How do you usually relax?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
d544f052-3d3c-4c08-b18d-3d34c66a7396,P-6EEA879104,4,E,2,2,4,2026-09-15T09:30:10,2026-09-15T10:17:15,T5,A,"After a long and tiring day, you return home with no immediate obligations. How do you usually spend that time?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
6d33b230-fce9-446a-9814-8cb48036a12b,P-6EEA879104,5,C,3,1,4,2026-09-15T09:30:10,2026-09-15T10:22:04,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
badaf59c-2287-47ab-8211-e451afbfb7a7,P-6EEA879104,6,C,3,2,4,2026-09-15T09:30:10,2026-09-15T10:25:03,T7,C,You are organizing a small birthday celebration at home. How do you make sure everything is ready?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
88f8e62a-6872-41d4-a22d-a619d3607f32,P-6EEA879104,7,F,4,1,4,2026-09-15T09:30:10,2026-09-15T10:28:57,T5,B,"After completing a demanding task or exam, you finally have some free time. How do you usually relax?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
e8341ab7-80d2-4461-8308-4abcb194036e,P-6EEA879104,8,F,4,2,4,2026-09-15T09:30:10,2026-09-15T10:31:41,T5,A,"After a long and tiring day, you return home with no immediate obligations. How do you usually spend that time?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
5768890d-78a3-4436-8c60-7287a724ad53,P-6EEA879104,9,B,5,1,4,2026-09-15T09:30:10,2026-09-15T10:35:28,T5,A,"After a long and tiring day, you return home with no immediate obligations. How do you usually spend that time?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
64e9aca2-7ae8-417a-8ee8-fda83983a384,P-6EEA879104,10,B,5,2,4,2026-09-15T09:30:10,2026-09-15T10:39:33,T5,B,"After completing a demanding task or exam, you finally have some free time. How do you usually relax?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
92b9933e-1a47-46e9-84d4-3a940255b0c8,P-6EEA879104,11,G,6,1,4,2026-09-15T09:30:10,2026-09-15T10:42:22,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
b2ae2521-515f-40df-84c5-906dfbc8b7d4,P-6EEA879104,12,G,6,2,4,2026-09-15T09:30:10,2026-09-15T10:44:42,T7,C,You are organizing a small birthday celebration at home. How do you make sure everything is ready?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
47881212-e511-4ba4-8816-9d6862b0dcf4,P-6EEA879104,13,A,7,1,4,2026-09-15T09:30:10,2026-09-15T10:47:48,T5,B,"After completing a demanding task or exam, you finally have some free time. How do you usually relax?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
8d654587-d3cd-437e-abab-56944c16c4c4,P-6EEA879104,14,A,7,2,4,2026-09-15T09:30:10,2026-09-15T10:50:12,T5,A,"After a long and tiring day, you return home with no immediate obligations. How do you usually spend that time?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
fb24b6f1-0a82-42ae-803c-a01d61442a0d,P-6EEA879104,15,H,8,1,4,2026-09-15T09:30:10,2026-09-15T10:54:26,T7,C,You are organizing a small birthday celebration at home. How do you make sure everything is ready?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
2486b744-deae-4126-b147-c3ddf183947e,P-6EEA879104,16,H,8,2,4,2026-09-15T09:30:10,2026-09-15T10:56:31,T7,A,You are planning a small gathering at home with friends. How do you organize it so that everything runs smoothly?,low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
aa443e7b-b952-4b51-b299-de5c6964cdd7,P-9E130A1DDC,1,A,1,1,1,2026-09-15T09:27:28,2026-09-15T11:01:47,T8,B,You are considering a weekend getaway within Greece. What factors influence your destination choice?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
3b73e446-a1f5-41f2-9f6e-7112d5349026,P-9E130A1DDC,2,A,1,2,1,2026-09-15T09:27:28,2026-09-15T11:05:21,T8,A,"You are considering a short trip to another region of Greece. What kind of experience are you looking for, and how do you decide?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
cad8e2a7-6630-4987-958f-bdd8a51a33a0,P-9E130A1DDC,3,B,2,1,1,2026-09-15T09:27:28,2026-09-15T12:13:13,T8,B,You are considering a weekend getaway within Greece. What factors influence your destination choice?,high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
9fd4f677-7df2-4e43-bfbf-1ada6c4f300d,P-9E130A1DDC,4,B,2,2,1,2026-09-15T09:27:28,2026-09-15T12:15:26,T8,A,"You are considering a short trip to another region of Greece. What kind of experience are you looking for, and how do you decide?",high,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
5999d57b-b8f2-4207-ac20-95a438600e07,P-9E130A1DDC,5,H,3,1,1,2026-09-15T09:27:28,2026-09-15T12:17:46,T6,B,"You receive an online order, but one of the products arrives damaged. How do you typically handle the situation?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
e0726d16-9aa8-4fea-a20a-e2bb63fd6ad6,P-9E130A1DDC,6,H,3,2,1,2026-09-15T09:27:28,2026-09-15T12:20:28,T6,D,"You receive an online order, but an item is missing from the package. How do you typically handle the situation?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
86fe833a-c9f5-4376-a7a9-8e8fef57f021,P-9E130A1DDC,7,C,4,1,1,2026-09-15T09:27:28,2026-09-15T12:23:39,T6,D,"You receive an online order, but an item is missing from the package. How do you typically handle the situation?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
b90c800c-6174-4531-b1c8-f0875433e020,P-9E130A1DDC,8,C,4,2,1,2026-09-15T09:27:28,2026-09-15T13:07:44,T6,B,"You receive an online order, but one of the products arrives damaged. How do you typically handle the situation?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
88ab6684-164c-4d94-bded-86e4cd6812cb,P-9E130A1DDC,9,G,5,1,1,2026-09-15T09:27:28,2026-09-15T13:29:26,T6,B,"You receive an online order, but one of the products arrives damaged. How do you typically handle the situation?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
5bd2213a-fd86-4cb5-82ab-40c4196e0402,P-9E130A1DDC,10,G,5,2,1,2026-09-15T09:27:28,2026-09-15T15:11:13,T6,D,"You receive an online order, but an item is missing from the package. How do you typically handle the situation?",low,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
5f83373e-246f-4864-a894-198699c4c38c,P-9E130A1DDC,11,D,6,1,1,2026-09-15T09:27:28,2026-09-15T15:14:02,T6,D,"You receive an online order, but an item is missing from the package. How do you typically handle the situation?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
eb7f8f67-fd6c-4e38-933b-cb88e148b317,P-9E130A1DDC,12,D,6,2,1,2026-09-15T09:27:28,2026-09-15T15:16:10,T6,B,"You receive an online order, but one of the products arrives damaged. How do you typically handle the situation?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
8654aea2-43d8-4211-bd6c-422cb5e198a2,P-9E130A1DDC,13,F,7,1,1,2026-09-15T09:27:28,2026-09-15T15:19:42,T8,B,You are considering a weekend getaway within Greece. What factors influence your destination choice?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
085292d0-6ff1-4e45-abc2-73848e9ac309,P-9E130A1DDC,14,F,7,2,1,2026-09-15T09:27:28,2026-09-15T15:24:15,T8,A,"You are considering a short trip to another region of Greece. What kind of experience are you looking for, and how do you decide?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,0,complete
c3c174a5-c57f-41cf-b4dc-cfe74bbf46d6,P-9E130A1DDC,15,E,8,1,1,2026-09-15T09:27:28,2026-09-15T15:27:25,T8,B,You are considering a weekend getaway within Greece. What factors influence your destination choice?,high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
ab39476a-eb7f-4804-8ba4-08e2e2db9ce0,P-9E130A1DDC,16,E,8,2,1,2026-09-15T09:27:28,2026-09-15T15:32:58,T8,A,"You are considering a short trip to another region of Greece. What kind of experience are you looking for, and how do you decide?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
8c830d5e-ea3a-4689-9be8-2867b79c2d97,P-A4880A1CE2,1,D,1,1,4,2026-09-16T20:18:59,2026-09-16T20:22:23,T5,D,"After a stressful week, you have a quiet afternoon to yourself. What do you usually do?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
7aff83ed-f231-4b3a-9f9b-dea28fc80b0e,P-A4880A1CE2,2,D,1,2,4,2026-09-16T20:18:59,2026-09-16T20:26:09,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,0,complete
643dae54-1712-43cc-928e-7ececa76c478,P-A4880A1CE2,3,E,2,1,4,2026-09-16T20:18:59,2026-09-16T20:30:26,T1,D,"You are at a supermarket in Greece, choosing lentils. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
f6822d4b-3078-419a-8207-825c438220ba,P-A4880A1CE2,4,E,2,2,4,2026-09-16T20:18:59,2026-09-16T20:33:44,T1,A,"You are at a supermarket in Greece, choosing pasta. You notice both branded options and supermarket own brands. What factors do you consider before deciding?",high,Neutral Engagement Agent,medium,google/gemma-4-31b-it,1,complete
8c84510c-7c73-4fdc-b687-d9652ed6a3c1,P-A4880A1CE2,5,C,3,1,4,2026-09-16T20:18:59,2026-09-17T08:05:33,T5,C,Imagine you unexpectedly have a free evening with nothing scheduled. How would you typically spend it?,low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
2333975e-a10a-4574-b308-dd73c64fa9be,P-A4880A1CE2,6,C,3,2,4,2026-09-16T20:18:59,2026-09-17T08:09:22,T5,D,"After a stressful week, you have a quiet afternoon to yourself. What do you usually do?",low,Neutral Engagement Agent,small,google/gemma-3-4b-it,1,complete
